1	China	  4,940,000,000,000
2	United States	  4,099,000,000,000
3	European Union	  3,255,000,000,000
4	Russia	  1,064,000,000,000
5	India	   985,400,000,000
6	Japan	   936,200,000,000
7	Canada	   618,900,000,000
8	Germany	   575,600,000,000
9	Brazil	   530,700,000,000
10	France	   530,600,000,000
11	Korea, South	   459,500,000,000
12	United Kingdom	   342,100,000,000
13	Italy	   283,500,000,000
14	Spain	   276,800,000,000
15	South Africa	   257,900,000,000
16	Mexico	   257,900,000,000
17	Taiwan	   252,200,000,000
18	Saudi Arabia	   239,200,000,000
19	Australia	   225,500,000,000
20	Iran	   220,300,000,000
21	Turkey	   217,700,000,000
22	Ukraine	   198,100,000,000
23	Indonesia	   173,800,000,000
24	Thailand	   173,300,000,000
25	Poland	   153,400,000,000
26	Sweden	   148,700,000,000
27	Egypt	   138,700,000,000
28	Venezuela	   127,600,000,000
29	Norway	   125,200,000,000
30	Argentina	   119,300,000,000
31	Malaysia	   118,000,000,000
32	Vietnam	   117,000,000,000
33	Netherlands	   106,700,000,000
34	United Arab Emirates	   102,700,000,000
35	Pakistan	    94,650,000,000
36	Kazakhstan	    90,530,000,000
37	Belgium	    83,370,000,000
38	Czech Republic	    82,190,000,000
39	Finland	    70,340,000,000
40	Austria	    69,000,000,000
41	Philippines	    67,450,000,000
42	Colombia	    63,650,000,000
43	Chile	    62,860,000,000
44	Romania	    60,390,000,000
45	Switzerland	    60,180,000,000
46	Israel	    55,770,000,000
47	Kuwait	    55,550,000,000
48	Paraguay	    53,530,000,000
49	Uzbekistan	    52,530,000,000
50	Greece	    50,430,000,000
51	Portugal	    49,920,000,000
52	Iraq	    47,400,000,000
53	Algeria	    46,250,000,000
54	Singapore	    44,410,000,000
55	Syria	    43,760,000,000
56	New Zealand	    43,540,000,000
57	Bulgaria	    43,390,000,000
58	Hong Kong	    41,300,000,000
59	Bangladesh	    40,080,000,000
60	Peru	    38,400,000,000
61	Serbia	    37,860,000,000
62	Hungary	    34,280,000,000
63	Denmark	    33,710,000,000
64	Belarus	    32,820,000,000
65	Qatar	    32,340,000,000
66	Libya	    29,720,000,000
67	Ireland	    26,040,000,000
68	Nigeria	    24,870,000,000
69	Slovakia	    24,390,000,000
70	Ecuador	    21,840,000,000
71	Morocco	    21,130,000,000
72	Korea, North	    21,040,000,000
73	Puerto Rico	    20,020,000,000
74	Azerbaijan	    19,440,000,000
75	Oman	    18,630,000,000
76	Cuba	    17,800,000,000
77	Iceland	    17,080,000,000
78	Tajikistan	    16,900,000,000
79	Bosnia and Herzegovina	    16,500,000,000
80	Turkmenistan	    15,660,000,000
81	Slovenia	    15,170,000,000
82	Tunisia	    15,140,000,000
83	Kyrgyzstan	    14,900,000,000
84	Mozambique	    14,830,000,000
85	Lebanon	    14,810,000,000
86	Jordan	    14,640,000,000
87	Bahrain	    13,160,000,000
88	Dominican Republic	    13,090,000,000
89	Lithuania	    12,270,000,000
90	Estonia	    12,190,000,000
91	Sri Lanka	    11,520,000,000
92	Zambia	    11,190,000,000
93	Georgia	     9,694,000,000
94	Uruguay	     9,500,000,000
95	Costa Rica	     9,473,000,000
96	Croatia	     9,281,000,000
97	Ghana	     8,213,000,000
98	Guatemala	     8,146,000,000
99	Trinidad and Tobago	     7,998,000,000
100	Zimbabwe	     7,808,000,000
101	Congo, Democratic Republic of the	     7,804,000,000
102	Albania	     7,481,000,000
103	Armenia	     7,432,000,000
104	Burma	     7,346,000,000
105	Kenya	     7,330,000,000
106	Yemen	     7,292,000,000
107	Panama	     7,257,000,000
108	Bhutan	     7,230,000,000
109	Sudan	     7,193,000,000
110	Bolivia	     6,940,000,000
111	Honduras	     6,486,000,000
112	Latvia	     6,412,000,000
113	Macedonia	     5,810,000,000
114	Cameroon	     5,761,000,000
115	El Salvador	     5,728,000,000
116	Cote d'Ivoire	     5,721,000,000
117	Kosovo	     5,160,000,000
118	Angola	     5,118,000,000
119	Ethiopia	     4,929,000,000
120	Cyprus	     4,571,000,000
121	Mongolia	     4,480,000,000
122	Tanzania	     4,302,000,000
123	Jamaica	     3,957,000,000
124	Montenegro	     3,945,000,000
125	Nicaragua	     3,824,000,000
126	Brunei	     3,723,000,000
127	Laos	     3,629,000,000
